date,temperature,dewpoint_temperature,relative_humidity,wind_speed,cloud_cover,precipitation,rain_tomorrow
2005-01-23,7.0150000000000015,-7.505,0.3491666666666666,5.211249999999999,0.8820833333333334,0.0,0
2005-01-24,6.0375000000000005,-1.779166666666666,0.5916666666666667,2.011666666666667,0.65125,0.0,0
2005-01-25,13.044583333333335,8.229166666666666,0.745,3.6329166666666666,0.0008333333333333334,0.0,0
2005-01-26,18.637083333333333,14.072916666666666,0.76625,3.914583333333333,0.31708333333333333,0.0,1
2005-01-27,14.650833333333333,11.03458333333333,0.7937500000000001,3.0375,0.9833333333333334,3.5,1
2005-01-28,8.922500000000001,6.443333333333334,0.8450000000000001,4.194583333333333,1.0,12.3,0
2005-01-29,10.22875,7.223749999999999,0.8187500000000001,1.85625,0.8779166666666667,0.0,0
2005-01-30,9.845833333333333,6.775833333333335,0.8133333333333334,3.2845833333333334,0.9333333333333331,0.0,1
2005-01-31,9.53791666666667,8.191666666666666,0.9145833333333336,4.380833333333334,0.9591666666666666,11.420000000000002,1
2005-02-01,7.490833333333332,6.569583333333334,0.9395833333333331,4.948750000000001,1.0,20.889999999999997,1
2005-02-02,7.163333333333334,4.83125,0.8554166666666667,5.219166666666667,1.0,3.6799999999999993,0
2005-02-03,7.922499999999999,3.0999999999999996,0.7183333333333332,4.075416666666668,0.9979166666666667,0.0,0
2005-02-04,8.256666666666666,4.027916666666667,0.7595833333333334,2.054583333333333,0.9325000000000001,0.0,0
2005-02-05,10.110833333333334,6.309166666666666,0.7816666666666667,2.4220833333333336,0.99625,0.0,0
2005-02-06,15.863333333333335,12.610000000000001,0.8125,5.1012499999999985,0.9833333333333331,0.0,1
2005-02-07,17.852500000000003,15.932500000000003,0.8879166666666666,3.8625000000000003,0.9929166666666668,25.74,1
2005-02-08,15.608749999999999,13.931666666666667,0.8991666666666666,2.2829166666666665,0.9970833333333333,6.5699999999999985,1
2005-02-09,15.925000000000002,14.352500000000001,0.9062500000000003,3.0766666666666667,0.9987499999999999,8.329999999999997,0
2005-02-10,10.085,0.8079166666666664,0.5479166666666667,4.449583333333333,0.7208333333333332,0.0,0
2005-02-11,10.491666666666667,2.036666666666667,0.57625,1.64625,0.86875,0.0,0
2005-02-12,12.938749999999999,7.901250000000001,0.725,3.06625,0.97375,0.0,1
2005-02-13,18.618750000000002,15.810000000000002,0.8391666666666668,5.133333333333334,0.9491666666666666,8.23,0
2005-02-14,18.664166666666667,13.47166666666667,0.7487500000000001,2.4041666666666663,0.07541666666666669,0.0,0
2005-02-15,19.11541666666666,15.33625,0.8012499999999999,3.692083333333333,0.34583333333333327,0.0,0
2005-02-16,20.220000000000002,16.719166666666663,0.8133333333333335,2.67625,0.785,0.0,0
2005-02-17,16.005833333333335,9.582083333333335,0.6687499999999998,3.844583333333333,0.9341666666666667,0.0,0
2005-02-18,13.321249999999997,2.2125000000000004,0.47,3.169583333333333,0.7174999999999999,0.0,0
2005-02-19,14.756250000000001,9.545416666666666,0.715,3.864166666666667,0.7141666666666667,0.0,1
2005-02-20,20.83458333333333,17.96875,0.8445833333333331,4.614583333333333,0.7512500000000001,5.000000000000001,0
2005-02-21,21.754583333333333,18.527500000000003,0.8304166666666667,3.2883333333333327,0.8145833333333333,0.0,0
2005-02-22,20.9575,17.97583333333333,0.8395833333333336,2.1345833333333335,0.7279166666666667,0.0,0
2005-02-23,21.238750000000003,18.586666666666666,0.8545833333333333,2.065,0.9362500000000002,0.0,1
2005-02-24,16.220416666666665,14.86833333333333,0.9183333333333336,3.5429166666666667,0.7799999999999999,14.37,0
2005-02-25,11.450416666666664,6.611666666666667,0.7312499999999998,4.020833333333333,0.9708333333333333,0.0,1
2005-02-26,11.138333333333334,5.333750000000001,0.6791666666666667,2.7120833333333336,0.9850000000000002,9.08,1
2005-02-27,11.822083333333333,8.645,0.8191666666666667,3.5895833333333336,0.8258333333333335,5.999999999999998,0
2005-02-28,12.436666666666667,6.622083333333332,0.7041666666666667,2.9066666666666667,0.16958333333333334,0.0,0
2005-03-01,12.737500000000002,7.006666666666669,0.70125,2.29,0.32416666666666666,0.0,1
2005-03-02,12.48958333333333,8.999999999999998,0.7983333333333333,4.328333333333334,0.8804166666666667,8.600000000000001,1
2005-03-03,11.310833333333333,8.767499999999998,0.8500000000000001,3.0137500000000013,1.0,7.939999999999999,0
2005-03-04,14.547083333333333,10.187500000000002,0.7658333333333333,1.82125,0.6391666666666668,0.0,0
2005-03-05,15.85541666666667,12.845,0.8308333333333331,1.6570833333333335,0.9904166666666666,0.0,1
2005-03-06,17.1125,14.434166666666663,0.8479166666666665,2.87875,0.9929166666666668,6.319999999999999,1
2005-03-07,18.572499999999998,16.456666666666667,0.8791666666666665,3.567916666666667,0.5991666666666667,7.0600000000000005,0
2005-03-08,16.477500000000003,5.154166666666668,0.49333333333333335,3.49625,0.465,0.0,0
2005-03-09,15.39666666666667,6.5062500000000005,0.5908333333333333,3.436666666666666,0.48666666666666675,0.0,0
2005-03-10,13.5075,3.5141666666666675,0.5454166666666668,2.223333333333333,0.11458333333333333,0.0,0
2005-03-11,17.8475,7.70625,0.5887500000000001,3.630416666666667,0.52,0.0,0
2005-03-12,16.517500000000002,5.795000000000001,0.5158333333333334,3.8729166666666663,0.011250000000000001,0.0,0
2005-03-13,21.456249999999997,16.150000000000002,0.7283333333333334,5.749999999999999,0.04833333333333334,0.0,0
2005-03-14,15.713333333333331,6.532916666666666,0.5533333333333333,4.547083333333333,0.024166666666666666,0.0,0
2005-03-15,13.29833333333333,6.039166666666666,0.6174999999999999,3.6133333333333337,0.6941666666666667,0.0,0
2005-03-16,10.39,5.802916666666667,0.7345833333333333,5.408749999999999,0.9533333333333335,0.0,0
2005-03-17,9.12625,2.1304166666666666,0.64,3.7712499999999998,0.3608333333333333,0.0,0
2005-03-18,12.571666666666665,5.905833333333334,0.6650000000000001,3.499166666666666,0.06374999999999999,0.0,0
2005-03-19,18.754583333333333,13.692083333333334,0.7387500000000001,3.0954166666666665,0.7062499999999998,0.0,1
2005-03-20,18.12083333333333,15.070833333333333,0.8308333333333332,1.9225,0.8070833333333334,7.99,0
2005-03-21,19.470416666666665,15.367500000000001,0.7879166666666665,3.7379166666666666,0.5904166666666667,0.0,0
2005-03-22,21.63291666666667,15.691666666666668,0.7404166666666666,4.0445833333333345,0.4879166666666667,0.0,0
2005-03-23,16.722083333333334,7.277083333333333,0.5549999999999999,2.5337499999999995,0.02,0.0,0
2005-03-24,18.13208333333333,12.757916666666667,0.7266666666666667,3.598749999999999,0.13375,0.0,0
2005-03-25,20.99166666666667,16.927500000000002,0.7945833333333333,1.899583333333333,0.6395833333333334,0.0,0
2005-03-26,20.752916666666675,17.51875,0.8287500000000002,2.1529166666666657,0.8487499999999999,0.0,1
2005-03-27,13.243333333333332,8.91666666666667,0.7600000000000001,6.653333333333333,0.8570833333333333,7.459999999999999,0
2005-03-28,12.805416666666666,4.7425,0.6150000000000001,2.703333333333333,0.011666666666666667,0.0,0
2005-03-29,17.788333333333338,12.839999999999998,0.7408333333333333,4.915,0.6679166666666666,0.0,0
2005-03-30,22.260416666666668,18.24,0.7933333333333331,3.18875,0.7191666666666664,0.0,0
2005-03-31,21.720416666666665,18.307499999999997,0.8220833333333334,2.1733333333333333,0.65125,0.0,0
2005-04-01,19.35916666666667,12.27458333333334,0.6554166666666665,6.032499999999999,0.20333333333333337,0.0,0
2005-04-02,15.136250000000002,2.1675,0.44999999999999996,2.9341666666666675,0.0,0.0,0
2005-04-03,15.695416666666665,6.136666666666667,0.5629166666666666,3.1558333333333337,0.13375,0.0,0
2005-04-04,17.99375,12.489583333333336,0.7125,4.470416666666666,0.86375,0.0,0
2005-04-05,20.722916666666666,16.84541666666667,0.7891666666666666,6.010000000000001,0.8587499999999998,0.0,1
2005-04-06,21.944999999999997,15.32125,0.7087500000000002,5.565,0.4716666666666667,5.99,0
2005-04-07,19.369166666666665,9.051250000000001,0.5279166666666666,5.154166666666667,0.1729166666666667,0.0,0
2005-04-08,19.503749999999993,11.496666666666668,0.61875,2.035833333333334,0.15708333333333332,0.0,0
2005-04-09,19.736666666666665,14.384166666666667,0.7370833333333332,3.917083333333334,0.13333333333333333,0.0,0
2005-04-10,21.406666666666663,16.94416666666667,0.7641666666666665,5.911666666666669,0.4908333333333333,0.0,1
2005-04-11,22.95708333333334,19.13416666666667,0.8070833333333334,3.772499999999999,0.7520833333333333,26.889999999999997,0
2005-04-12,19.116666666666664,8.014166666666666,0.5291666666666666,2.739583333333334,0.02291666666666667,0.0,0
2005-04-13,20.142083333333336,10.448750000000002,0.5795833333333333,3.3820833333333336,0.08583333333333332,0.0,0
2005-04-14,19.336666666666662,9.145,0.54,3.121666666666666,0.13291666666666666,0.0,0
2005-04-15,18.782500000000002,10.95875,0.6195833333333333,2.6799999999999997,0.6575000000000001,0.0,0
2005-04-16,18.43375,11.943333333333335,0.7045833333333333,2.66375,0.14499999999999993,0.0,0
2005-04-17,19.102083333333336,12.957916666666668,0.7087500000000001,3.4112500000000003,0.4779166666666666,0.0,0
2005-04-18,20.616249999999997,14.205833333333333,0.6787500000000001,4.392083333333332,0.9579166666666667,0.0,0
2005-04-19,20.57875,15.509999999999998,0.7429166666666666,4.12,0.8508333333333332,0.0,0
2005-04-20,21.717083333333335,17.999166666666667,0.8075,3.9270833333333326,0.44833333333333325,0.0,0
2005-04-21,23.3225,19.426666666666666,0.80125,3.6899999999999995,0.5870833333333333,0.0,0
2005-04-22,23.541666666666668,19.12125,0.7820833333333331,3.0520833333333335,0.6391666666666668,0.0,0
2005-04-23,20.804166666666667,9.002083333333335,0.4991666666666667,4.725833333333333,0.4925000000000001,0.0,0
2005-04-24,16.46083333333333,1.9129166666666668,0.38916666666666666,3.007499999999999,0.042916666666666665,0.0,1
2005-04-25,17.4125,11.955416666666665,0.7191666666666666,3.154583333333333,0.5966666666666667,8.520000000000001,0
2005-04-26,21.00208333333333,14.612499999999999,0.72625,4.2075,0.3504166666666666,0.0,0
2005-04-27,19.775833333333335,7.912083333333332,0.5037499999999998,2.960416666666667,0.14666666666666664,0.0,0
2005-04-28,22.85875,15.429999999999998,0.66375,5.603333333333334,0.8020833333333334,0.0,0
2005-04-29,24.536666666666672,19.872083333333336,0.7633333333333333,5.475833333333334,0.795,0.0,1
2005-04-30,20.124583333333337,14.885000000000003,0.7362500000000001,5.148750000000001,0.6458333333333334,5.27,0
2005-05-01,16.60833333333333,7.164583333333334,0.5820833333333334,2.9258333333333333,0.28375,0.0,0
2005-05-02,18.235833333333336,9.136666666666667,0.5949999999999999,2.398333333333333,0.6587500000000001,0.0,0
2005-05-03,19.275,9.1775,0.5408333333333334,3.09375,0.7925,0.0,0
2005-05-04,19.9975,10.821666666666665,0.5783333333333333,2.9558333333333326,0.78875,0.0,0
2005-05-05,19.697916666666668,10.035416666666668,0.5658333333333331,1.9912499999999997,0.030833333333333338,0.0,0
2005-05-06,20.924583333333327,11.647916666666667,0.5891666666666667,2.5641666666666665,0.5299999999999999,0.0,0
2005-05-07,21.370416666666667,15.060833333333335,0.7008333333333333,4.300416666666667,0.5391666666666668,0.0,1
2005-05-08,21.793750000000003,18.254166666666666,0.80875,4.484166666666668,0.6766666666666667,10.5,1
2005-05-09,21.464583333333334,19.141666666666666,0.8695833333333333,3.5854166666666676,0.6258333333333334,35.88999999999999,0
2005-05-10,24.3125,20.622916666666665,0.8133333333333334,3.424583333333333,0.30208333333333326,0.0,0
2005-05-11,24.084583333333338,20.263749999999998,0.80625,4.60125,0.5066666666666667,0.0,0
2005-05-12,24.20041666666667,20.2275,0.795,4.932083333333334,0.5437500000000001,0.0,0
2005-05-13,23.769999999999996,19.120833333333334,0.7700000000000001,4.0775,0.5954166666666667,0.0,0
2005-05-14,23.99166666666667,18.642500000000002,0.7512499999999999,2.005833333333333,0.4641666666666668,0.0,0
2005-05-15,24.200000000000003,17.340416666666666,0.6870833333333334,2.674166666666667,0.5391666666666667,0.0,0
2005-05-16,22.29875,14.854999999999999,0.6370833333333331,2.651666666666667,0.9558333333333332,0.0,0
2005-05-17,21.991249999999997,16.745833333333337,0.7512500000000001,2.267916666666667,0.4270833333333333,0.0,0
2005-05-18,23.7175,18.870833333333334,0.7645833333333334,3.4758333333333336,0.27499999999999997,0.0,0
2005-05-19,24.54583333333333,19.438750000000002,0.7583333333333332,2.5416666666666665,0.7483333333333334,0.0,0
2005-05-20,25.089166666666667,19.875416666666666,0.7545833333333336,1.9991666666666665,0.6679166666666666,0.0,0
2005-05-21,27.104166666666668,20.48166666666667,0.7012499999999999,2.3525000000000005,0.1379166666666667,0.0,0
2005-05-22,28.429166666666674,20.306250000000002,0.6433333333333334,2.128333333333333,0.08375,0.0,0
2005-05-23,27.58750000000001,20.3875,0.6750000000000002,3.158750000000001,0.3175,0.0,0
2005-05-24,26.362499999999997,19.902083333333334,0.7054166666666665,2.959583333333334,0.3583333333333334,0.0,0
2005-05-25,26.420833333333334,19.939166666666665,0.7058333333333332,1.9399999999999993,0.3112500000000001,0.0,0
2005-05-26,26.208333333333332,20.494166666666665,0.7225,2.3120833333333333,0.9224999999999999,0.0,0
2005-05-27,25.851249999999997,16.495833333333334,0.5800000000000001,1.95,0.6754166666666667,0.0,0
2005-05-28,26.71291666666666,20.74166666666667,0.7250000000000001,2.980416666666667,0.5724999999999999,0.0,1
2005-05-29,25.5675,20.415000000000003,0.7441666666666666,3.5645833333333337,0.7708333333333335,9.15,1
2005-05-30,23.870833333333337,20.364583333333332,0.81625,1.9454166666666668,0.98625,9.59,0
2005-05-31,25.471666666666668,20.645833333333332,0.7687499999999999,1.4120833333333336,0.4291666666666667,0.0,0
2005-06-01,25.400833333333335,19.850416666666668,0.7287499999999999,1.7674999999999998,0.6183333333333334,0.0,0
2005-06-02,26.756666666666664,19.726249999999997,0.6795833333333334,1.6866666666666663,0.018750000000000003,0.0,0
2005-06-03,27.284999999999997,21.653750000000002,0.7316666666666668,4.005833333333334,0.5258333333333335,0.0,0
2005-06-04,27.65625,22.274999999999995,0.7433333333333333,5.014166666666666,0.22458333333333325,0.0,0
2005-06-05,28.142500000000002,22.04875,0.7174999999999999,3.710833333333333,0.5483333333333333,0.0,1
2005-06-06,28.227499999999992,23.5275,0.7683333333333334,3.782916666666667,0.5779166666666666,3.5399999999999996,1
2005-06-07,28.568749999999998,23.264166666666668,0.7433333333333332,4.107083333333333,0.44916666666666666,3.6099999999999994,0
2005-06-08,28.83666666666666,22.592916666666664,0.7120833333333333,4.290000000000001,0.3045833333333334,0.0,0
2005-06-09,28.579583333333343,22.541666666666668,0.71875,4.225416666666667,0.29500000000000004,0.0,0
2005-06-10,28.3275,22.08791666666667,0.71,4.267500000000001,0.1820833333333333,0.0,0
2005-06-11,28.258750000000003,22.277916666666673,0.7254166666666667,2.435833333333333,0.24666666666666667,0.0,0
2005-06-12,28.570833333333336,21.67166666666667,0.6891666666666668,3.4183333333333343,0.1925,0.0,0
2005-06-13,28.455416666666668,21.63,0.6895833333333335,3.514583333333334,0.3345833333333334,0.0,0
2005-06-14,28.88541666666666,21.989583333333332,0.7004166666666666,2.2437500000000004,0.26875,0.0,0
2005-06-15,29.11708333333333,22.21041666666667,0.6895833333333332,1.52625,0.12916666666666668,0.0,0
2005-06-16,29.04625,21.299583333333338,0.6595833333333332,2.319583333333333,0.14375,0.0,0
2005-06-17,28.927500000000006,21.081666666666667,0.6575000000000001,3.2437500000000004,0.1695833333333334,0.0,0
2005-06-18,29.232083333333332,21.644166666666667,0.6633333333333333,2.5487499999999996,0.14583333333333334,0.0,0
2005-06-19,28.695833333333326,21.00166666666667,0.66375,2.2429166666666664,0.1725,0.0,0
2005-06-20,28.176249999999996,18.5575,0.59875,2.5141666666666667,0.06666666666666668,0.0,0
2005-06-21,27.819583333333338,16.062916666666666,0.52625,1.9958333333333333,0.23791666666666667,0.0,0
2005-06-22,27.650000000000002,17.845416666666665,0.5883333333333333,2.1000000000000005,0.5058333333333334,0.0,0
2005-06-23,28.043333333333337,19.924583333333334,0.6520833333333333,2.3833333333333333,0.19333333333333336,0.0,0
2005-06-24,27.82291666666667,19.19,0.6345833333333334,2.81125,0.10625000000000001,0.0,0
2005-06-25,27.87916666666666,19.807916666666674,0.64875,3.029166666666667,0.18958333333333335,0.0,0
2005-06-26,27.907916666666665,21.080416666666668,0.6895833333333332,2.401666666666667,0.29124999999999995,0.0,0
2005-06-27,28.04041666666667,20.67875,0.6733333333333333,2.5104166666666665,0.1725,0.0,0
2005-06-28,28.431250000000006,21.197916666666664,0.68375,2.3658333333333332,0.18083333333333332,0.0,0
2005-06-29,28.77416666666667,22.127083333333342,0.7045833333333337,2.4175,0.16791666666666671,0.0,0
2005-06-30,29.165000000000003,23.48875,0.7387500000000001,2.7154166666666666,0.24500000000000002,0.0,0
2005-07-01,30.429999999999996,23.262083333333337,0.6875,3.223333333333334,0.19708333333333336,0.0,0
2005-07-02,30.287499999999994,22.50666666666667,0.665,3.2833333333333337,0.09333333333333332,0.0,0
2005-07-03,29.97458333333334,22.5175,0.6629166666666667,3.9849999999999994,0.23583333333333337,0.0,0
2005-07-04,30.545000000000005,23.053333333333338,0.6645833333333332,4.380000000000001,0.3233333333333333,0.0,0
2005-07-05,29.892500000000002,22.650833333333335,0.6779166666666666,2.277083333333333,0.21375,0.0,0
2005-07-06,30.229166666666668,21.884583333333335,0.6500000000000001,2.25875,0.09958333333333336,0.0,0
2005-07-07,30.220833333333335,22.030416666666667,0.6404166666666667,2.6875000000000004,0.31124999999999997,0.0,1
2005-07-08,26.752499999999998,22.615416666666665,0.7870833333333332,1.4283333333333337,0.5395833333333333,31.110000000000003,1
2005-07-09,26.5625,22.81125,0.8066666666666668,1.7841666666666665,0.47833333333333344,12.260000000000002,0
2005-07-10,27.73083333333334,23.017500000000002,0.7725,2.2591666666666668,0.14791666666666667,0.0,0
2005-07-11,28.152083333333337,22.723333333333333,0.7466666666666667,1.065416666666667,0.24999999999999997,0.0,1
2005-07-12,27.86458333333333,23.939999999999998,0.8049999999999998,2.0566666666666666,0.3925,4.5,1
2005-07-13,28.19000000000001,23.807499999999994,0.7874999999999998,2.19625,0.25833333333333336,6.119999999999999,1
2005-07-14,27.173750000000002,24.11708333333333,0.8387499999999998,2.4041666666666672,0.7395833333333334,13.2,1
2005-07-15,24.94333333333333,22.778750000000002,0.880833333333333,1.60375,0.9595833333333333,32.86,1
2005-07-16,25.85833333333333,23.487916666666667,0.8720833333333334,1.9454166666666668,0.8966666666666665,4.47,1
2005-07-17,27.157500000000002,23.977500000000003,0.8333333333333331,2.585833333333334,0.8283333333333331,6.96,1
2005-07-18,27.757499999999993,24.219166666666666,0.8199999999999998,2.6383333333333328,0.5533333333333333,5.0600000000000005,1
2005-07-19,28.156250000000004,23.98708333333333,0.7929166666666667,3.132916666666666,0.39749999999999996,4.22,1
2005-07-20,27.977499999999996,24.784166666666675,0.8312499999999999,3.8104166666666663,0.9241666666666667,15.4,1
2005-07-21,27.516250000000003,24.592916666666664,0.8479166666666665,2.15625,0.9687499999999999,4.6899999999999995,1
2005-07-22,27.592499999999998,23.895833333333332,0.8166666666666665,1.5724999999999998,0.5554166666666668,5.11,1
2005-07-23,26.66916666666667,23.12958333333333,0.8229166666666669,1.20875,0.6408333333333334,3.329999999999999,0
2005-07-24,28.040416666666662,23.929166666666664,0.7979166666666666,1.8841666666666672,0.21958333333333335,0.0,0
2005-07-25,27.956249999999997,23.847083333333334,0.8012500000000001,1.6066666666666665,0.5925000000000001,0.0,0
2005-07-26,27.8025,22.94208333333334,0.76625,2.4429166666666666,0.6458333333333334,0.0,0
2005-07-27,27.75999999999999,22.454583333333332,0.7520833333333335,1.9695833333333328,0.7362500000000001,0.0,0
2005-07-28,28.97,23.29041666666667,0.7295833333333334,2.496666666666667,0.46291666666666664,0.0,0
2005-07-29,28.5175,23.83,0.7695833333333333,1.4625000000000001,0.3612499999999999,0.0,0
2005-07-30,27.485,20.800416666666663,0.7108333333333333,1.9550000000000003,0.22333333333333336,0.0,0
2005-07-31,27.89083333333333,19.450833333333332,0.6270833333333333,1.708333333333333,0.05999999999999999,0.0,0
2005-08-01,28.275833333333335,22.550833333333333,0.7287499999999999,1.6516666666666664,0.3345833333333334,0.0,0
2005-08-02,28.14,23.219583333333333,0.7662500000000002,1.46,0.43250000000000005,0.0,0
2005-08-03,28.40583333333333,22.285416666666663,0.7179166666666665,1.8483333333333334,0.7366666666666668,0.0,0
2005-08-04,28.17833333333333,22.563749999999995,0.7333333333333334,1.8562500000000002,0.5499999999999999,0.0,0
2005-08-05,27.070416666666674,22.55666666666667,0.778333333333333,1.4862500000000003,0.3633333333333333,0.0,0
2005-08-06,27.940833333333334,22.057916666666667,0.7316666666666666,1.245,0.20583333333333323,0.0,0
2005-08-07,28.693750000000005,21.764166666666668,0.69375,1.9504166666666667,0.3295833333333333,0.0,0
2005-08-08,27.976250000000007,20.698750000000004,0.6695833333333333,1.542083333333333,0.5387500000000001,0.0,1
2005-08-09,26.614166666666666,22.13083333333334,0.7725,1.7975,0.7608333333333334,4.88,0
2005-08-10,27.4425,22.43541666666667,0.76125,2.6837500000000003,0.9612499999999998,0.0,0
2005-08-11,28.50458333333333,22.55791666666667,0.7266666666666666,2.9845833333333345,0.7062499999999999,0.0,0
2005-08-12,28.87291666666667,22.9825,0.7324999999999999,2.9787499999999993,0.23500000000000007,0.0,0
2005-08-13,29.22458333333333,22.954583333333336,0.7133333333333334,3.275,0.43791666666666657,0.0,1
2005-08-14,28.705,23.732499999999998,0.7570833333333334,3.3720833333333338,0.49333333333333335,6.920000000000001,1
2005-08-15,27.487083333333334,23.643333333333334,0.8045833333333334,2.839583333333333,0.9666666666666667,4.21,0
2005-08-16,27.282500000000002,23.163749999999997,0.7979166666666665,1.51,0.7225,0.0,0
2005-08-17,27.895416666666666,22.714583333333337,0.7566666666666667,1.4054166666666665,0.50375,0.0,0
2005-08-18,28.88,23.265416666666667,0.7362499999999997,2.499166666666666,0.43791666666666673,0.0,0
2005-08-19,29.049166666666675,23.685416666666665,0.7479166666666667,2.529166666666667,0.39749999999999996,0.0,0
2005-08-20,29.47833333333334,23.555000000000007,0.7354166666666665,2.0658333333333334,0.17333333333333334,0.0,0
2005-08-21,29.460000000000004,21.963333333333335,0.6825,1.6379166666666671,0.06083333333333333,0.0,0
2005-08-22,29.98791666666666,21.522916666666664,0.6287499999999999,1.5245833333333334,0.7008333333333333,0.0,0
2005-08-23,29.8925,22.349166666666665,0.6620833333333334,1.4862499999999998,0.25999999999999995,0.0,0
2005-08-24,29.798750000000002,22.978333333333335,0.6945833333333332,2.039166666666667,0.17458333333333334,0.0,0
2005-08-25,28.99791666666667,22.91625,0.7129166666666666,1.6508333333333332,0.6879166666666667,0.0,0
2005-08-26,29.25458333333333,23.6775,0.7425000000000002,1.4262500000000002,0.49791666666666673,0.0,0
2005-08-27,30.459583333333327,23.4175,0.6883333333333335,1.6108333333333331,0.28791666666666665,0.0,0
2005-08-28,29.128333333333334,22.288333333333338,0.69,2.535833333333334,0.4950000000000001,0.0,0
2005-08-29,30.075833333333335,21.387083333333326,0.6091666666666665,4.265833333333332,0.6079166666666667,0.0,0
2005-08-30,28.797083333333333,20.349166666666665,0.6320833333333333,1.6108333333333336,0.15541666666666665,0.0,0
2005-08-31,29.51374999999999,21.511666666666674,0.6575000000000001,1.7104166666666671,0.19375,0.0,0
2005-09-01,28.637500000000003,22.261666666666667,0.7129166666666668,1.9804166666666667,0.2754166666666666,0.0,0
2005-09-02,28.028750000000006,22.332916666666666,0.7287499999999999,2.4404166666666667,0.40958333333333335,0.0,0
2005-09-03,27.70416666666667,22.345833333333335,0.7424999999999998,1.4279166666666667,0.7854166666666668,0.0,0
2005-09-04,28.14625,19.609166666666667,0.6295833333333334,2.190833333333333,0.14041666666666666,0.0,0
2005-09-05,27.234583333333337,17.915000000000003,0.6191666666666668,1.5341666666666667,0.027500000000000007,0.0,0
2005-09-06,27.871250000000003,20.274583333333332,0.665,3.1750000000000003,0.15541666666666668,0.0,0
2005-09-07,26.866666666666664,16.14875,0.5404166666666668,3.0624999999999996,0.2141666666666667,0.0,0
2005-09-08,26.93625,17.267083333333336,0.5795833333333333,2.1629166666666664,0.14208333333333334,0.0,0
2005-09-09,27.26083333333334,19.202499999999997,0.6483333333333334,2.10125,0.42375,0.0,1
2005-09-10,25.78666666666666,21.299583333333334,0.7691666666666667,2.4058333333333333,0.8904166666666667,4.6,0
2005-09-11,26.90875,21.17666666666667,0.7325,3.4687499999999996,0.9229166666666666,0.0,0
2005-09-12,27.042083333333334,21.982083333333335,0.7475,2.8683333333333327,0.9187499999999998,0.0,1
2005-09-13,27.44583333333333,22.914999999999996,0.7808333333333332,2.985833333333334,0.48041666666666666,3.4699999999999998,0
2005-09-14,28.507083333333338,22.84958333333334,0.7374999999999997,3.163749999999999,0.1925,0.0,0
2005-09-15,29.182916666666667,24.008750000000003,0.7537500000000001,3.83,0.22,0.0,0
2005-09-16,29.476249999999997,23.890416666666663,0.73625,2.6925000000000003,0.7608333333333333,0.0,0
2005-09-17,29.24333333333333,22.516666666666666,0.7016666666666667,1.9833333333333332,0.2874999999999999,0.0,0
2005-09-18,29.38666666666667,22.481666666666666,0.6933333333333332,2.893333333333333,0.19083333333333338,0.0,0
2005-09-19,28.560416666666672,21.823333333333334,0.7029166666666667,2.5295833333333335,0.10333333333333335,0.0,0
